"id_mensagem","id_atendimento","conteudo_texto","data_hora_envio","remetente_tipo","tipo_analise"
7600,424,"Olá! Quero comprar o SpaceFox com a Snick Motors.","2026-01-30 15:17:24","Cliente",NULL
7601,424,"Aceita troca e financiamento","2026-01-30 15:17:31","Cliente",NULL
7602,424,"Boa tarde! Tudo bem?","2026-01-30 15:20:25","Atendente",NULL
7603,424,"Me chamo Julia, sou consultora de vendas da Snick Motors","2026-01-30 15:20:38","Atendente",NULL
7604,424,"Qual seria o veiculo para troca?","2026-01-30 15:20:47","Atendente",NULL
7605,424,"Siena 2011 2012 1,0 completo avaliação 20mil","2026-01-30 15:21:10","Cliente",NULL
7606,51,"Oi","2026-01-30 15:24:35","Atendente",NULL
7607,51,"Vai aceitar troca nessa space?","2026-01-30 15:24:43","Atendente",NULL
7608,51,"Siena 2011 2012 1,0 completo avaliação 20mil","2026-01-30 15:25:02","Atendente",NULL
7609,424,"Me passa fotos, por favor","2026-01-30 15:26:40","Atendente",NULL
7610,424,"Km também","2026-01-30 15:26:42","Atendente",NULL
7611,424,"170 mil km","2026-01-30 15:26:57","Cliente",NULL
7612,425,"Olá! Quero comprar o SpaceFox com a Snick Motors.","2026-01-30 15:29:08","Cliente",NULL
7613,425,"Consegue detalhes da Spacefox","2026-01-30 15:29:16","Cliente",NULL
7614,425,"Qual km ?","2026-01-30 15:29:20","Cliente",NULL
7615,425,"Tem muita coisa pra fazer nela ?","2026-01-30 15:29:27","Cliente",NULL
7616,425,"Boa tarde! Tudo bem?","2026-01-30 15:29:42","Atendente",NULL
7617,425,"Me chamo Julia, sou consultora de vendas da Snick Motors","2026-01-30 15:29:53","Atendente",NULL
7618,425,"Claro!","2026-01-30 15:29:59","Atendente",NULL
7619,425,"Fiz um video de manhã para uma cliente, vou te enviar","2026-01-30 15:30:12","Atendente",NULL
7620,425,"Aguardo","2026-01-30 15:30:38","Cliente",NULL
7621,425,"Da mala e cofre","2026-01-30 15:32:58","Cliente",NULL
7622,426,"Olá! Quero comprar o SpaceFox com a Snick Motors. Queria mais detalhes do carro","2026-01-30 15:51:25","Cliente",NULL
7623,426,"Tenho um video que fiz para uma cliente agora pouco, vou te enviar","2026-01-30 16:00:04","Atendente",NULL
7624,426,"Valor ,km ,única dona","2026-01-30 16:05:13","Cliente",NULL
7625,426,"157 mil km","2026-01-30 16:05:57","Atendente",NULL
7626,426,"Segundo dono","2026-01-30 16:06:02","Atendente",NULL
7627,426,"R$ 44.900,00","2026-01-30 16:06:08","Atendente",NULL
7628,426,"Vou pensar .
Mais estou atrás de uma mais de um pouco menos valor","2026-01-30 16:09:18","Cliente",NULL
7629,426,"Teria de ser ano inferior nessa caso","2026-01-30 16:15:13","Atendente",NULL
7630,426,"Pois essa já está anunciada abaixo da Fipe","2026-01-30 16:15:26","Atendente",NULL
7631,426,"A Fipe é 52 mil km","2026-01-30 16:15:33","Atendente",NULL
7632,51,"16/ 07 1978 data  de  nascimento   CPF 696 497 662 00","2026-01-30 16:16:18","Cliente",NULL
7633,426,"Sim  claro","2026-01-30 16:16:32","Cliente",NULL
7634,426,"Até qual valor você pretende investir?","2026-01-30 16:21:35","Atendente",NULL
7635,425,"Oque achou do veiculo?","2026-01-30 16:29:03","Atendente",NULL
7636,425,"Para receber nossas ofertas clica no link abaixo😍🍀🍀🍀

https://chat.whatsapp.com/CndhRIHep895L5zPhtrkz0","2026-01-30 16:29:03","Cliente",NULL
7637,425,"Vou ver se tenho tempo de ir olhar el na segunda","2026-01-30 16:29:35","Cliente",NULL
7638,425,"Acredito que não dure em estoque até segunda-feira, pois é bastante procurada e o valor está muito atrativa em comparação ao mercado","2026-01-30 16:31:25","Atendente",NULL
7639,425,"Amanhã nós atendemos também, não sei como é sua disponibilidade","2026-01-30 16:31:59","Atendente",NULL
7640,425,"Amanhã das 8h ás 13h","2026-01-30 16:32:06","Atendente",NULL
7641,426,"Depende da situação da SpaceFox de 33 a 43 daí no máximo que tenho pra pagar avista em dinheiro","2026-01-30 16:33:12","Cliente",NULL
7642,426,"Oque você achou da que envie acima?","2026-01-30 16:34:14","Atendente",NULL
7643,426,"Justamente pelos detalhes estamos vendendo abaixo","2026-01-30 16:37:57","Atendente",NULL
7644,426,"Para deixar zerada gasta no máximo 3 mil reais","2026-01-30 16:38:10","Atendente",NULL
7645,426,"Vamo c falando","2026-01-30 16:40:45","Cliente",NULL
7646,426,"Claro","2026-01-30 16:41:51","Atendente",NULL
7647,426,"Na verdade eu estou atrás da SpaceFox ou uma Doblo ou até mesmo uma Palio","2026-01-30 16:43:40","Cliente",NULL
7648,426,"Carro com espaço","2026-01-30 16:43:57","Cliente",NULL
7649,426,"Certo","2026-01-30 16:56:43","Atendente",NULL
7650,426,"Aparecendo algo assim, eu te envio","2026-01-30 16:56:50","Atendente",NULL
7651,427,"Claro","2026-01-30 16:56:54","Cliente",NULL
7652,427,"Vcs pegam outro na troca","2026-01-30 16:57:10","Cliente",NULL
7653,426,"Ok obrigado pela atenção","2026-01-30 16:57:15","Cliente",NULL
7654,427,"Qual é o veículo?","2026-01-30 16:58:01","Atendente",NULL
7655,427,"O Voyage 2014 completo","2026-01-30 16:58:41","Cliente",NULL
7656,427,"1.6 ou 1.0?","2026-01-30 17:00:37","Atendente",NULL
7657,427,"1.6","2026-01-30 17:00:53","Cliente",NULL
7658,427,"Tem fotos?","2026-01-30 17:04:37","Atendente",NULL
7659,428,"Qual o km dela","2026-01-30 17:42:34","Cliente",NULL
7660,429,"Olá! Quero comprar o SpaceFox com a Snick Motors.","2026-01-30 17:45:48","Cliente",NULL
7661,429,"Boa tarde, Vinicius! Tudo bem?","2026-01-30 17:46:37","Atendente",NULL
7662,429,"Me chamo Julia, sou consultora de vendas da Snick Motors","2026-01-30 17:46:49","Atendente",NULL
7663,429,"SpaceFox","2026-01-30 17:46:57","Cliente",NULL
7664,429,"Manual","2026-01-30 17:47:00","Cliente",NULL
7665,429,"Tem fotos","2026-01-30 17:47:03","Cliente",NULL
7666,429,"Não dá para ver direito no anúncio","2026-01-30 17:47:14","Cliente",NULL
7667,429,"A Spacefox está disponivel. Posso te passar mais informações?","2026-01-30 17:47:18","Atendente",NULL
7668,429,"Pode","2026-01-30 17:47:25","Cliente",NULL
7669,429,"Sim","2026-01-30 17:49:56","Cliente",NULL
7670,347,"Boa tarde, Leandro","2026-01-30 17:50:26","Atendente",NULL
7671,347,"Tudo bem?","2026-01-30 17:50:29","Atendente",NULL
7672,347,"Vendeu a Kicks?","2026-01-30 17:50:33","Atendente",NULL
7673,51,"24/11/84

01273690079","2026-01-30 18:08:24","Cliente",NULL
7674,51,"51985011283","2026-01-30 18:08:24","Cliente",NULL
7675,429,"Oque achou do veiculo?","2026-01-30 18:22:57","Atendente",NULL
7676,429,"Complicado já pegar e fazer pinturas mais vou pensar","2026-01-30 18:23:34","Cliente",NULL
7677,429,"Somente detalhes estéticos! Por isso está 7 mil abaixo da Fipe","2026-01-30 18:24:18","Atendente",NULL
7678,381,"Oi","2026-01-30 18:32:14","Atendente",NULL
7679,381,"*F7 MECÂNICA AUTOMOTIVA*
Nosso horário de atendimento é de segunda à sexta, de 8:00 às 18h com intervalo entre 12h às 13h30.
Agradecemos sua mensagem, entraremos em contato assim que possível.","2026-01-30 18:32:19","Cliente",NULL
7680,381,"O Claiton perguntou se não acha válido trocar o filtro de combustivel","2026-01-30 18:32:39","Atendente",NULL
7681,381,"Foi trocado","2026-01-30 18:32:47","Cliente",NULL
7682,381,"Combustive 
Ar do motor
Ar condiciona 
Sonda lambda","2026-01-30 18:33:22","Cliente",NULL
7683,51,"Foi trocado","2026-01-30 18:34:15","Atendente",NULL
7684,51,"Combustive 
Ar do motor
Ar condiciona 
Sonda lambda","2026-01-30 18:34:15","Atendente",NULL
7685,347,"Boa tarde Julia","2026-01-30 18:49:22","Cliente",NULL
7686,347,"Tudo certo","2026-01-30 18:49:29","Cliente",NULL
7687,347,"Estou negociando o veículo, aguardando a liberação do financiamento","2026-01-30 18:50:49","Cliente",NULL
7688,347,"Ok! Obrigada pelo retorno","2026-01-30 18:51:20","Atendente",NULL
7689,51,"Ta","2026-01-30 19:18:50","Atendente",NULL
7690,51,"https://www.brandaliseimoveis.com.br/imovel/BRA1903627/loja-com-750m-no-bairro-niteroi-em-canoas/aluguel/","2026-01-30 19:21:41","Atendente",NULL
7691,51,"24.500","2026-01-30 19:21:48","Atendente",NULL
7692,51,"750mt2°","2026-01-30 19:22:10","Atendente",NULL
7693,51,"Que sonho né 🙏🏼","2026-01-30 19:23:37","Cliente",NULL
7694,430,"Olá! Quero comprar o SpaceFox com a Snick Motors.","2026-01-30 20:05:02","Cliente",NULL
7695,431,"Olá! Quero comprar o SpaceFox com a Snick Motors.","2026-01-30 20:19:40","Cliente",NULL
7696,432,"Tem mais fotos da SpaceFox?","2026-01-30 20:20:15","Cliente",NULL
7697,432,"Podes mandar por aqui?","2026-01-30 20:20:29","Cliente",NULL
7698,433,"Sim","2026-01-30 20:59:14","Cliente",NULL
7699,433,"Pode me mandar","2026-01-30 20:59:25","Cliente",NULL
7700,433,"Funciona tudo?","2026-01-30 21:03:46","Cliente",NULL
7701,433,"Qual o km","2026-01-30 21:03:59","Cliente",NULL
7702,433,"Aonde posso olhar o veículo","2026-01-30 21:05:00","Cliente",NULL
7703,433,"Sim! Tudo funcionando","2026-01-30 21:05:19","Atendente",NULL
7704,433,"157 mil km","2026-01-30 21:05:23","Atendente",NULL
7705,433,"Amanhã atendimento das 8h às 13h","2026-01-30 21:05:38","Atendente",NULL
7706,433,"Ok eu não sei se consigo amanhã mas segunda eu vou se não tiver vendido é claro","2026-01-30 21:10:37","Cliente",NULL
7707,433,"Ok","2026-01-30 21:51:37","Cliente",NULL
7708,430,"Opa","2026-01-30 22:23:59","Cliente",NULL
7709,430,"Ah simm","2026-01-30 22:24:02","Cliente",NULL
7710,430,"Pode me enviar por favor","2026-01-30 22:24:26","Cliente",NULL
7711,434,"Olá! Quero comprar o SpaceFox com a Snick Motors.","2026-01-30 22:50:54","Cliente",NULL
7712,431,"Pode me mandar faz favor","2026-01-31 00:29:00","Cliente",NULL
7713,397,"Oii","2026-01-31 01:14:55","Cliente",NULL
7714,397,"Estou com o mesmo problema no carro","2026-01-31 01:14:59","Cliente",NULL
7715,397,"Sério, isso tá me incomodando","2026-01-31 01:15:02","Cliente",NULL
7716,397,"Não posso sair com o carro","2026-01-31 01:15:04","Cliente",NULL
7717,435,"Olá! Quero comprar o SpaceFox com a Snick Motors.","2026-01-31 01:17:28","Cliente",NULL
7718,397,"Não tem condições de levar esse carro a Porto Alegre desse jeito","2026-01-31 01:19:52","Cliente",NULL
7719,397,"Andando na cidade já está dando problema","2026-01-31 01:19:52","Cliente",NULL
7720,436,"Olá! Quero comprar o SpaceFox com a Snick Motors.","2026-01-31 01:21:57","Cliente",NULL
7721,397,"Daqui a pouco o melhor é eu mandar a localização e pegar esse carro com guincho","2026-01-31 01:22:55","Cliente",NULL
7722,397,"Se é necessário arrumar aiiii","2026-01-31 01:23:14","Cliente",NULL
7723,437,"Olá! Quero comprar o SpaceFox com a Snick Motors.","2026-01-31 01:26:00","Cliente",NULL
7724,430,"Bom dia!","2026-01-31 07:53:18","Atendente",NULL
7725,430,"Vou te enviar abaixo","2026-01-31 07:53:23","Atendente",NULL
7726,434,"Bom dia! Tudo bem?

Me chamo Julia, sou consultora de vendas da Snick Motors. 

A Spacefox está disponível sim. Posso te passar mais fotos e informações?","2026-01-31 07:55:04","Atendente",NULL
7727,435,"Bom dia! Tudo bem?

Me chamo Julia, sou consultora de vendas da Snick Motors. 

A Spacefox está disponível sim. Posso te passar mais fotos e informações?","2026-01-31 07:55:08","Atendente",NULL
7728,437,"Bom dia! Tudo bem?

Me chamo Julia, sou consultora de vendas da Snick Motors. 

A Spacefox está disponível sim. Posso te passar mais fotos e informações?","2026-01-31 07:55:11","Atendente",NULL
7729,436,"Bom dia! Tudo bem?

Me chamo Julia, sou consultora de vendas da Snick Motors. 

A Spacefox está disponível sim. Posso te passar mais fotos e informações?","2026-01-31 07:55:14","Atendente",NULL
7730,436,"Olá! Aqui é o Moacir!👦🏾🕹️🧰
Amigos, para informações sobre consertos de celulares, nosso horário de atendimento é de Seg a Sábado das 9:30 às 18:30.
*Caso seja teu primeiro contato*, por favor diga o modelo e o problema que seu aparelho vem apresentando, assim que possível entraremos em contato!
Até mais!📲💡⏳","2026-01-31 07:55:16","Cliente",NULL
7731,397,"Oi, Marcelo","2026-01-31 07:57:04","Atendente",NULL
7732,397,"Bom dia!","2026-01-31 07:57:08","Atendente",NULL
7733,397,"Claiton disse que você chamou ele","2026-01-31 07:57:31","Atendente",NULL
7734,397,"Pode seguir com ele ali","2026-01-31 07:57:36","Atendente",NULL
7735,397,"🙏🏻🙏🏻🙏🏻","2026-01-31 07:57:42","Atendente",NULL
7736,224,"Oi, Sônia","2026-01-31 07:59:02","Atendente",NULL
7737,224,"Bom dia!","2026-01-31 07:59:04","Atendente",NULL
7738,224,"Oque achou da Spacefox?","2026-01-31 07:59:10","Atendente",NULL
7739,286,"Bom dia, Patricia","2026-01-31 07:59:47","Atendente",NULL
7740,286,"Tudo bem?","2026-01-31 07:59:49","Atendente",NULL
7741,286,"A Peugeot 2008 segue disponivel","2026-01-31 07:59:56","Atendente",NULL
7742,286,"Estou a disposição para negociarmos","2026-01-31 08:00:08","Atendente",NULL
7743,435,"Pode por favor","2026-01-31 08:03:31","Cliente",NULL
7744,235,"🚨 FINAL DE MÊS NA SNICK MOTORS 🚨
Hoje temos as melhores condições do mês pra fechar negócio:
✔️ valores especiais
✔️ facilidades na negociação
✔️ oportunidades limitadas

Se tu quer um carro novo, hoje é o dia certo.
Me chama!

Julia – Snick Motors 🚗","2026-01-31 08:10:29","Atendente",NULL
7745,198,"🚨 FINAL DE MÊS NA SNICK MOTORS 🚨
Hoje temos as melhores condições do mês pra fechar negócio:
✔️ valores especiais
✔️ facilidades na negociação
✔️ oportunidades limitadas

Se tu quer um carro novo, hoje é o dia certo.
Me chama!

Julia – Snick Motors 🚗","2026-01-31 08:10:50","Atendente",NULL
7746,291,"🚨 FINAL DE MÊS NA SNICK MOTORS 🚨
Hoje temos as melhores condições do mês pra fechar negócio:
✔️ valores especiais
✔️ facilidades na negociação
✔️ oportunidades limitadas

Se tu quer um carro novo, hoje é o dia certo.
Me chama!

Julia – Snick Motors 🚗","2026-01-31 08:11:54","Atendente",NULL
7747,241,"🚨 FINAL DE MÊS NA SNICK MOTORS 🚨
Hoje temos as melhores condições do mês pra fechar negócio:
✔️ valores especiais
✔️ facilidades na negociação
✔️ oportunidades limitadas

Se tu quer um carro novo, hoje é o dia certo.
Me chama!

Julia – Snick Motors 🚗","2026-01-31 08:12:17","Atendente",NULL
7748,289,"🚨 FINAL DE MÊS NA SNICK MOTORS 🚨
Hoje temos as melhores condições do mês pra fechar negócio:
✔️ valores especiais
✔️ facilidades na negociação
✔️ oportunidades limitadas

Se tu quer um carro novo, hoje é o dia certo.
Me chama!

Julia – Snick Motors 🚗","2026-01-31 08:12:28","Atendente",NULL
7749,174,"🚨 FINAL DE MÊS NA SNICK MOTORS 🚨
Hoje temos as melhores condições do mês pra fechar negócio:
✔️ valores especiais
✔️ facilidades na negociação
✔️ oportunidades limitadas

Se tu quer um carro novo, hoje é o dia certo.
Me chama!

Julia – Snick Motors 🚗","2026-01-31 08:12:35","Atendente",NULL
7750,171,"🚨 FINAL DE MÊS NA SNICK MOTORS 🚨
Hoje temos as melhores condições do mês pra fechar negócio:
✔️ valores especiais
✔️ facilidades na negociação
✔️ oportunidades limitadas

Se tu quer um carro novo, hoje é o dia certo.
Me chama!

Julia – Snick Motors 🚗","2026-01-31 08:13:25","Atendente",NULL
7751,207,"🚨 FINAL DE MÊS NA SNICK MOTORS 🚨
Hoje temos as melhores condições do mês pra fechar negócio:
✔️ valores especiais
✔️ facilidades na negociação
✔️ oportunidades limitadas

Se tu quer um carro novo, hoje é o dia certo.
Me chama!

Julia – Snick Motors 🚗","2026-01-31 08:13:37","Atendente",NULL
7752,438,"Olá, tudo bem? Me chamo Luana, sou do comercial da Las!
Para enviar seu orçamento, preciso das seguintes informações sobre o seu evento: 
•Data:
•Cidade:
•Tipo de evento:","2026-01-31 08:16:20","Cliente",NULL
7753,221,"🚨 FINAL DE MÊS NA SNICK MOTORS 🚨
Hoje temos as melhores condições do mês pra fechar negócio:
✔️ valores especiais
✔️ facilidades na negociação
✔️ oportunidades limitadas

Se tu quer um carro novo, hoje é o dia certo.
Me chama!

Julia – Snick Motors 🚗","2026-01-31 08:16:24","Atendente",NULL
7754,339,"🚨 FINAL DE MÊS NA SNICK MOTORS 🚨
Hoje temos as melhores condições do mês pra fechar negócio:
✔️ valores especiais
✔️ facilidades na negociação
✔️ oportunidades limitadas

Se tu quer um carro novo, hoje é o dia certo.
Me chama!

Julia – Snick Motors 🚗","2026-01-31 08:17:24","Atendente",NULL
7755,251,"🚨 FINAL DE MÊS NA SNICK MOTORS 🚨
Hoje temos as melhores condições do mês pra fechar negócio:
✔️ valores especiais
✔️ facilidades na negociação
✔️ oportunidades limitadas

Se tu quer um carro novo, hoje é o dia certo.
Me chama!

Julia – Snick Motors 🚗","2026-01-31 08:17:39","Atendente",NULL
7756,217,"🚨 FINAL DE MÊS NA SNICK MOTORS 🚨
Hoje temos as melhores condições do mês pra fechar negócio:
✔️ valores especiais
✔️ facilidades na negociação
✔️ oportunidades limitadas

Se tu quer um carro novo, hoje é o dia certo.
Me chama!

Julia – Snick Motors 🚗","2026-01-31 08:17:53","Atendente",NULL
7757,223,"🚨 FINAL DE MÊS NA SNICK MOTORS 🚨
Hoje temos as melhores condições do mês pra fechar negócio:
✔️ valores especiais
✔️ facilidades na negociação
✔️ oportunidades limitadas

Se tu quer um carro novo, hoje é o dia certo.
Me chama!

Julia – Snick Motors 🚗","2026-01-31 08:18:02","Atendente",NULL
7758,376,"🚨 FINAL DE MÊS NA SNICK MOTORS 🚨
Hoje temos as melhores condições do mês pra fechar negócio:
✔️ valores especiais
✔️ facilidades na negociação
✔️ oportunidades limitadas

Se tu quer um carro novo, hoje é o dia certo.
Me chama!

Julia – Snick Motors 🚗","2026-01-31 08:18:36","Atendente",NULL
7759,366,"🚨 FINAL DE MÊS NA SNICK MOTORS 🚨
Hoje temos as melhores condições do mês pra fechar negócio:
✔️ valores especiais
✔️ facilidades na negociação
✔️ oportunidades limitadas

Se tu quer um carro novo, hoje é o dia certo.
Me chama!

Julia – Snick Motors 🚗","2026-01-31 08:18:47","Atendente",NULL
7760,86,"🚨 FINAL DE MÊS NA SNICK MOTORS 🚨
Hoje temos as melhores condições do mês pra fechar negócio:
✔️ valores especiais
✔️ facilidades na negociação
✔️ oportunidades limitadas

Se tu quer um carro novo, hoje é o dia certo.
Me chama!

Julia – Snick Motors 🚗","2026-01-31 08:19:09","Atendente",NULL
7761,351,"🚨 FINAL DE MÊS NA SNICK MOTORS 🚨
Hoje temos as melhores condições do mês pra fechar negócio:
✔️ valores especiais
✔️ facilidades na negociação
✔️ oportunidades limitadas

Se tu quer um carro novo, hoje é o dia certo.
Me chama!

Julia – Snick Motors 🚗","2026-01-31 08:19:23","Atendente",NULL
7762,340,"🚨 FINAL DE MÊS NA SNICK MOTORS 🚨
Hoje temos as melhores condições do mês pra fechar negócio:
✔️ valores especiais
✔️ facilidades na negociação
✔️ oportunidades limitadas

Se tu quer um carro novo, hoje é o dia certo.
Me chama!

Julia – Snick Motors 🚗","2026-01-31 08:19:40","Atendente",NULL
7763,234,"🚨 FINAL DE MÊS NA SNICK MOTORS 🚨
Hoje temos as melhores condições do mês pra fechar negócio:
✔️ valores especiais
✔️ facilidades na negociação
✔️ oportunidades limitadas

Se tu quer um carro novo, hoje é o dia certo.
Me chama!

Julia – Snick Motors 🚗","2026-01-31 08:19:48","Atendente",NULL
7764,280,"🚨 FINAL DE MÊS NA SNICK MOTORS 🚨
Hoje temos as melhores condições do mês pra fechar negócio:
✔️ valores especiais
✔️ facilidades na negociação
✔️ oportunidades limitadas

Se tu quer um carro novo, hoje é o dia certo.
Me chama!

Julia – Snick Motors 🚗","2026-01-31 08:19:56","Atendente",NULL
